stock_code,eps,report_year
300755,1.29,2018
300753,1.16,2018
300733,0.43,2018
300729,0.67,2018
300724,1.15,2018
300720,0.43,2018
300719,0.2193,2018
300709,0.42,2018
300702,0.91,2018
300700,0.41,2018
300684,0.5624,2018
300671,0.38,2018
300662,0.6537,2018
300635,0.4049,2018
300619,0.6208,2018
300611,0.11,2018
300609,0.65,2018
300597,0.18,2018
300596,1.07,2018
300587,0.43,2018
300566,0.27,2018
300565,0.08,2018
300564,1.59,2018
300547,1.1414,2018
300546,0.81,2018
300541,0.28,2018
300535,0.4043,2018
300498,0.7511,2018
300489,0.0132,2018
300476,0.49,2018
300474,0.53,2018
300457,0.92,2018
300448,0.2113,2018
300438,0.95,2018
300425,0.208,2018
300407,0.05,2018
300404,0.0427,2018
300388,0.52,2018
300380,0.2126,2018
300374,0.29,2018
300365,0.45,2018
300349,1.17,2018
300333,0.0364,2018
300332,0.1,2018
300326,0.6448,2018
300318,0.0848,2018
300308,1.36,2018
300288,0.31,2018
300247,-0.99,2018
300246,0.4394,2018
300236,0.0229,2018
300191,0.09,2018
300169,0.05,2018
300158,-0.1424,2018
300149,0.35,2018
300077,-2.88,2018
300050,0.1,2018
300048,-0.22,2018
300037,0.86,2018
200869,1.52,2018
200761,0.272,2018
002986,2.09,2018
002969,0.2019,2018
002931,0.55,2018
002910,0.34,2018
002900,0.65,2018
002893,0.36,2018
002892,0.4894,2018
002846,0.22,2018
002768,1.16,2018
002763,0.4261,2018
002734,0.74,2018
002703,0.0092,2018
002657,0.02,2018
002624,1.3,2018
002560,-0.03,2018
002536,0.49,2018
002531,0.26,2018
002515,-0.01,2018
002476,-0.4315,2018
002460,1.18,2018
002444,0.67,2018
002407,0.1,2018
002339,0.14,2018
002334,0.2974,2018
002330,0.016,2018
002271,1.01,2018
002253,0.24,2018
002171,0.386,2018
002128,1.06,2018
002100,0.33,2018
002096,0.06,2018
002079,0.1299,2018
000959,0.4544,2018
000952,0.682,2018
000869,1.52,2018
000863,-0.33,2018
000831,0.1038,2018
000815,0.06,2018
000778,0.5265,2018
000767,0.1038,2018
000761,0.272,2018
000731,0.3713,2018
000656,0.72,2018
000626,0.08,2018
000155,0.24,2018
000153,0.1921,2018
000032,0.26,2018
000021,0.3905,2018
000008,0.116,2018
900946,-0.0915,2018
874399,0.25,2018
873381,0.5044,2018
873356,0.57,2018
873352,0.2,2018
873309,0.15,2018
873295,0.6795,2018
873270,0.08,2018
873235,0.11,2018
873139,0.18,2018
873128,0.23,2018
873095,0.49,2018
873093,-0.06,2018
873046,0.11,2018
872907,0.93,2018
872880,0.0274,2018
872870,0.04,2018
872840,-0.47,2018
872816,0.21,2018
872742,0.82,2018
872696,0.29,2018
872677,0.2864,2018
872631,0.29,2018
872598,0.4369,2018
872588,0.06,2018
872573,0.54,2018
872518,0.43,2018
872450,0.29,2018
872421,0.34,2018
872416,0.29,2018
872415,0.11,2018
872406,0.2629,2018
872143,0.1,2018
872107,0.21,2018
872076,0.7,2018
871948,0.54,2018
871927,0.27,2018
871879,0.15,2018
871866,0.0222,2018
871819,0.16,2018
871799,-0.44,2018
871797,0.37,2018
871744,0.2,2018
871721,0.45,2018
871710,0.27,2018
871695,0.05,2018
871693,0.04,2018
871674,0.2,2018
871511,0.54,2018
871487,0.0416,2018
871486,0.13,2018
871418,0.19,2018
871380,0.6781,2018
871313,0.0534,2018
871296,1.83,2018
871289,0.341,2018
871241,0.01,2018
871206,-0.15,2018
871171,0.37,2018
871136,0.17,2018
871095,0.09,2018
871082,0.21,2018
871019,0.5,2018
870925,0.25,2018
870924,0.12,2018
870916,0.11,2018
870870,0.33,2018
870753,0.2,2018
870619,1.19,2018
870600,0.096,2018
870571,0.47,2018
870558,0.21,2018
870523,0.1152,2018
870470,0.02,2018
870459,0.38,2018
870386,0.25,2018
870364,-0.03,2018
870286,-0.01,2018
870220,0.2518,2018
870010,0.07,2018
870009,0.3,2018
839939,0.25,2018
839881,-0.43,2018
839870,0.01,2018
839817,0.05,2018
839751,0.26,2018
839732,0.41,2018
839710,0.0037,2018
839666,0.19,2018
839222,0.11,2018
839205,0.1414,2018
839189,-0.51,2018
839132,-0.28,2018
838959,-0.05,2018
838949,0.58,2018
838943,0.1,2018
838841,0.08,2018
838693,1.18,2018
838541,0.25,2018
838512,0.21,2018
838484,0.15,2018
838479,0.07,2018
838362,-0.06,2018
838174,0.1,2018
838146,0.34,2018
838095,0.18,2018
838036,0.05,2018
838033,0.412,2018
837982,0.25,2018
837955,-0.11,2018
837936,0.48,2018
837881,0.02,2018
837837,0.89,2018
837492,-0.03,2018
837408,0.29,2018
837323,0.11,2018
837263,-0.03,2018
837231,0.1,2018
837225,0.49,2018
837187,0.17,2018
837173,-0.04,2018
837136,0.17,2018
837085,0.57,2018
837070,0.61,2018
836780,0.57,2018
836772,-0.15,2018
836592,0.15,2018
836362,0.58,2018
836287,0.17,2018
836212,-0.12,2018
836126,0.1,2018
836059,0.28,2018
835909,0.08,2018
835861,0.71,2018
835856,0.22,2018
835759,0.09,2018
835718,-0.5,2018
835642,-0.44,2018
835578,0.07,2018
835405,0.36,2018
835365,0.06,2018
835157,-0.05,2018
834974,0.07,2018
834972,0.15,2018
834878,-0.27,2018
834843,0.07,2018
834780,0.16,2018
834773,0.07,2018
834643,-0.12,2018
834624,0.08,2018
834412,0.11,2018
834345,-0.59,2018
834307,-0.27,2018
834264,0.97,2018
834209,0.61,2018
834169,0.07,2018
834092,0.04,2018
833981,0.11,2018
833935,-0.48,2018
833907,0.02,2018
833903,0.16,2018
833606,0.31,2018
833599,0.97,2018
833339,0.5,2018
833213,0.04,2018
833205,0.27,2018
833126,0.0,2018
832970,0.047,2018
832696,0.16,2018
832623,-0.22,2018
832613,0.27,2018
832575,0.16,2018
832402,0.36,2018
832397,-0.18,2018
832393,0.22,2018
832355,0.05,2018
832117,-0.08,2018
832105,0.02,2018
832081,0.17,2018
832054,0.11,2018
832043,-0.21,2018
832037,0.21,2018
832008,-0.21,2018
831999,0.1,2018
831833,-0.17,2018
831805,-0.12,2018
831778,0.13,2018
831757,0.04,2018
831755,-0.12,2018
831615,0.18,2018
831594,0.1,2018
831593,0.22,2018
831460,-0.07,2018
831350,0.0959,2018
831326,0.084,2018
831325,0.06,2018
831293,0.08,2018
831270,0.16,2018
831211,0.77,2018
831205,0.03,2018
831108,0.13,2018
831101,-0.88,2018
831078,-0.03,2018
830995,-0.96,2018
830971,0.43,2018
830958,0.0093,2018
830922,0.02,2018
830891,0.01,2018
830871,-0.08,2018
830861,-0.02,2018
830824,-0.0036,2018
830770,-0.01,2018
688598,0.9745,2018
688396,0.4886,2018
688300,0.93,2018
688118,0.719,2018
688068,1.03,2018
605168,2.39,2018
603980,1.0,2018
603969,0.18,2018
603960,0.37,2018
603893,0.52,2018
603887,0.5,2018
603867,1.66,2018
603816,1.68,2018
603797,0.25,2018
603703,-0.39,2018
603688,0.42,2018
603660,0.6516,2018
603601,0.2262,2018
603505,0.57,2018
603421,0.47,2018
603368,2.04,2018
603357,0.96,2018
603232,0.59,2018
603218,0.54,2018
603139,0.56,2018
603138,0.26,2018
603088,0.26,2018
603053,0.53,2018
603040,1.31,2018
603002,0.08,2018
601888,1.585,2018
601375,0.02,2018
601163,0.6,2018
601128,0.67,2018
601012,0.75,2018
600796,-0.15,2018
600717,0.32,2018
600698,-0.0915,2018
600692,0.1223,2018
600664,0.14,2018
600502,0.46,2018
600483,0.68,2018
600460,0.13,2018
600383,1.79,2018
600312,0.211,2018
600188,1.6101,2018
600162,0.151,2018
600160,0.78,2018
430758,-0.61,2018
430667,0.47,2018
430583,0.002,2018
430540,0.04,2018
430490,-0.53,2018
430273,-0.32,2018
430229,0.29,2018
430038,-0.05,2018
400277,0.0074,2018
400260,0.06,2018
400259,-0.41,2018
400190,-4.877,2018
400181,0.88,2018
300812,1.26,2018
300779,0.85,2018
300775,0.34,2018
300769,3.06,2018
300758,1.32,2018
300715,0.45,2018
300652,0.94,2018
300607,1.32,2018
300599,0.67,2018
300581,0.376,2018
300572,0.65,2018
300523,0.63,2018
300504,0.61,2018
300502,0.1366,2018
300470,0.8877,2018
300430,0.38,2018
300396,0.7164,2018
300229,0.1295,2018
300195,0.22,2018
300164,0.23,2018
300041,0.279,2018
300017,0.33,2018
300015,0.3265,2018
200030,0.49,2018
002960,1.91,2018
002957,0.8,2018
002947,1.38,2018
002942,1.38,2018
002935,0.7281,2018
002757,0.8733,2018
002672,0.47,2018
002596,0.12,2018
002542,0.12,2018
002493,0.27,2018
002481,0.07,2018
002427,-2.63,2018
002394,1.21,2018
002389,0.26,2018
002384,0.5,2018
002305,0.05,2018
002250,0.04,2018
002214,0.12,2018
002189,0.68,2018
002125,0.13,2018
002093,0.1309,2018
002090,0.2277,2018
002059,0.6525,2018
000968,0.7,2018
000888,0.3971,2018
000797,0.171,2018
000030,0.49,2018
920656,0.28,2018
920522,0.29,2018
900926,0.409,2018
874718,0.09,2018
874476,0.48,2018
873433,0.02,2018
873397,0.25,2018
873267,0.14,2018
873239,0.24,2018
873147,0.16,2018
873143,0.0624,2018
873137,0.01,2018
873130,-0.13,2018
873110,0.83,2018
873045,0.17,2018
873030,3.5,2018
873007,-0.2,2018
872762,0.54,2018
872715,0.48,2018
872712,1.12,2018
872680,-0.05,2018
872658,0.43,2018
872633,0.8,2018
872629,1.03,2018
872521,0.3,2018
872480,0.28,2018
872461,0.3351,2018
872420,2.13,2018
872289,0.88,2018
872213,0.753,2018
872174,0.15,2018
872172,0.12,2018
872144,0.04,2018
872058,0.25,2018
871807,0.12,2018
871782,-0.0816,2018
871765,0.06,2018
871760,-0.16,2018
871643,0.57,2018
871563,0.07,2018
871555,0.41,2018
871465,0.47,2018
871406,0.26,2018
871403,0.59,2018
871200,-0.68,2018
871135,0.57,2018
871125,0.22,2018
871039,-0.25,2018
871028,1.03,2018
870875,0.17,2018
870788,0.32,2018
870779,0.012,2018
870716,0.05,2018
870679,0.19,2018
870583,0.67,2018
870573,0.3,2018
870548,1.04,2018
870519,0.0985,2018
870426,0.08,2018
870398,0.0928,2018
870359,0.11,2018
870170,2.09,2018
870150,0.65,2018
870111,2.25,2018
839981,-0.2,2018
839865,-0.08,2018
839750,0.18,2018
839618,-0.0233,2018
839596,0.12,2018
839589,0.07,2018
839560,0.17,2018
839515,0.48,2018
839503,-0.16,2018
839476,0.06,2018
839406,0.42,2018
839190,-0.6,2018
839182,0.67,2018
839099,0.44,2018
839074,0.06,2018
839035,0.81,2018
839018,0.46,2018
838998,0.0419,2018
838823,0.14,2018
838623,-0.05,2018
838598,0.47,2018
838584,-0.27,2018
838430,0.0,2018
838363,0.15,2018
838316,-0.18,2018
838246,0.02,2018
838209,0.01,2018
838116,0.35,2018
838032,-0.09,2018
838029,0.29,2018
837977,0.09,2018
837967,0.09,2018
837918,0.06,2018
837866,0.53,2018
837819,0.12,2018
837815,0.06,2018
837726,-0.33,2018
837555,0.42,2018
837549,1.56,2018
837491,0.37,2018
837441,-0.3,2018
837256,0.59,2018
837133,-0.08,2018
837018,-0.14,2018
837017,0.015,2018
836915,0.06,2018
836831,0.73,2018
836820,0.25,2018
836744,0.0,2018
836692,0.07,2018
836652,0.14,2018
836476,0.06,2018
836259,0.43,2018
836195,0.14,2018
836190,0.25,2018
836072,0.14,2018
835960,0.28,2018
835812,0.1,2018
835563,0.25,2018
835521,0.01,2018
835500,1.6237,2018
835461,-0.07,2018
835410,0.28,2018
835383,-0.16,2018
835282,-0.53,2018
835246,0.13,2018
835168,0.45,2018
835050,0.1065,2018
835031,-0.02,2018
834938,0.72,2018
834881,0.13,2018
834740,0.65,2018
834712,-0.177,2018
834542,1.43,2018
834536,0.02,2018
834519,0.46,2018
834510,-0.08,2018
834482,-0.35,2018
834375,-0.11,2018
834359,0.05,2018
834240,-0.21,2018
834199,-0.08,2018
833980,0.05,2018
833748,0.16,2018
833693,0.2251,2018
833672,-0.29,2018
833479,0.12,2018
833442,0.57,2018
833432,0.07,2018
833422,0.12,2018
833395,0.14,2018
833245,0.11,2018
833212,0.26,2018
833111,-0.03,2018
833070,0.21,2018
832980,0.13,2018
832751,0.1,2018
832718,0.15,2018
832656,0.062,2018
832638,0.07,2018
832572,-0.05,2018
832535,-0.09,2018
832531,0.02,2018
832505,0.0843,2018
832459,0.36,2018
832436,-0.08,2018
832405,0.25,2018
832403,0.21,2018
832258,0.16,2018
832254,0.02,2018
832173,0.2061,2018
832064,0.12,2018
832027,0.46,2018
832001,-0.02,2018
831935,0.6,2018
831877,0.02,2018
831858,-0.51,2018
831846,0.52,2018
831747,0.04,2018
831745,-0.1,2018
831691,0.36,2018
831611,-0.01,2018
831469,0.41,2018
831336,0.07,2018
831322,-0.04,2018
831318,0.6,2018
831312,0.03,2018
831232,0.03,2018
831091,0.41,2018
831025,-0.0313,2018
831002,-0.19,2018
830888,0.04,2018
830784,-0.25,2018
830774,0.02,2018
830768,-0.27,2018
688258,0.79,2018
688198,0.54,2018
688030,0.5098,2018
688019,1.13,2018
603983,1.15,2018
603978,0.78,2018
603970,0.6014,2018
603898,1.22,2018
603890,0.4,2018
603888,0.5493,2018
603788,1.09,2018
603786,1.3422,2018
603698,0.42,2018
603685,0.62,2018
603679,0.7055,2018
603585,1.73,2018
603519,0.411,2018
603416,1.06,2018
603359,1.02,2018
603311,0.31,2018
603298,0.88,2018
603115,0.96,2018
603096,1.79,2018
603089,0.65,2018
603077,0.04,2018
603069,0.19,2018
601615,0.39,2018
601588,0.35,2018
601368,0.382,2018
601339,0.29,2018
601000,0.27,2018
600928,0.59,2018
600845,0.409,2018
600770,0.0414,2018
600745,0.1,2018
600699,1.02,2018
600676,0.32,2018
600595,-1.31,2018
600551,0.6516,2018
600519,28.02,2018
600503,0.0124,2018
600459,0.46,2018
600410,-0.2063,2018
600170,0.29,2018
600155,0.09,2018
600072,0.089,2018
600056,1.4455,2018
430746,0.0981,2018
430737,0.45,2018
430670,-0.25,2018
430602,0.1809,2018
430516,-0.038,2018
430497,0.84,2018
430459,0.64,2018
430453,0.23,2018
430429,0.01,2018
430423,0.08,2018
430368,0.619,2018
430328,0.18,2018
430319,-0.13,2018
430219,0.17,2018
430204,0.04,2018
430180,0.19,2018
430073,0.23,2018
430037,0.18,2018
400274,-0.8068,2018
400268,0.35,2018
400149,-0.004,2018
300802,1.32,2018
300740,0.33,2018
300694,0.47,2018
300633,0.63,2018
300533,0.99,2018
300501,0.44,2018
300475,0.11,2018
300321,0.3243,2018
300245,0.19,2018
300239,0.0737,2018
300146,0.69,2018
300095,-0.2642,2018
300056,-1.11,2018
200028,2.83,2018
200016,0.1708,2018
002987,0.65,2018
002975,2.17,2018
002973,0.28,2018
002857,0.29,2018
002853,0.91,2018
002787,0.18,2018
002739,1.0117,2018
002698,0.1781,2018
002689,0.009,2018
002686,0.0581,2018
002660,-0.93,2018
002594,0.93,2018
002451,0.02,2018
002391,0.5924,2018
002376,0.58,2018
002342,0.0186,2018
002230,0.27,2018
002148,0.07,2018
002144,0.51,2018
002103,-1.25,2018
002051,1.09,2018
002041,0.037,2018
000837,-0.4035,2018
000762,-0.3475,2018
000713,0.178,2018
000633,0.0127,2018
000526,0.1346,2018
000409,0.0606,2018
000028,2.83,2018
000016,0.1708,2018
920363,0.2,2018
920008,0.28,2018
874038,0.09,2018
873713,1.29,2018
873347,0.17,2018
873340,0.14,2018
873278,0.01,2018
873249,0.006,2018
873049,-0.07,2018
872920,0.6,2018
872856,-0.31,2018
872726,0.19,2018
872711,0.1636,2018
872667,0.26,2018
872655,-0.082,2018
872582,0.26,2018
872579,0.0174,2018
872556,0.04,2018
872473,0.839,2018
872460,0.02,2018
872444,-0.11,2018
872405,0.16,2018
872319,0.24,2018
872212,0.04,2018
871939,0.05,2018
871933,0.06,2018
871931,0.03,2018
871805,0.2,2018
871636,0.214,2018
871633,0.17,2018
871338,0.07,2018
871323,0.16,2018
870996,-0.117,2018
870912,0.09,2018
870876,0.5727,2018
870733,0.64,2018
870690,0.53,2018
870632,-0.17,2018
870369,0.94,2018
870250,-0.36,2018
870030,0.13,2018
839582,0.28,2018
839558,-0.1,2018
839520,0.03,2018
839463,0.83,2018
839005,0.34,2018
838801,-0.13,2018
838744,-0.03,2018
838707,-0.19,2018
838351,0.57,2018
838152,0.2,2018
837993,0.03,2018
837952,0.5,2018
837949,0.12,2018
837932,-0.01,2018
837880,0.39,2018
837741,0.1,2018
837733,0.16,2018
837698,0.13,2018
837666,-0.34,2018
837654,-0.24,2018
837579,0.3,2018
837557,0.01,2018
837535,0.0141,2018
837385,0.33,2018
837224,0.57,2018
837083,0.03,2018
837074,0.02,2018
836890,0.08,2018
836755,0.07,2018
836708,0.53,2018
836556,0.03,2018
836459,0.004,2018
836417,-0.31,2018
836337,0.2,2018
836291,0.1,2018
836230,0.33,2018
836228,0.07,2018
836004,-0.05,2018
835808,0.44,2018
835685,0.07,2018
835616,-0.13,2018
835340,0.48,2018
835314,-0.1004,2018
834763,0.08,2018
834713,-0.2127,2018
834565,0.47,2018
834487,0.19,2018
834212,-0.19,2018
834193,0.14,2018
834016,0.31,2018
833821,0.32,2018
833576,-0.01,2018
833543,0.43,2018
833467,0.17,2018
833399,-0.23,2018
833334,0.16,2018
832763,0.09,2018
832731,0.03,2018
832621,0.25,2018
832547,-2.16,2018
832357,0.12,2018
832189,0.49,2018
832035,0.0887,2018
832033,0.7,2018
832021,2.05,2018
832019,-0.62,2018
832009,-0.08,2018
831941,0.53,2018
831940,0.1625,2018
831799,-0.61,2018
831587,0.17,2018
831492,0.09,2018
831416,0.14,2018
831116,0.15,2018
831107,0.23,2018
830892,0.39,2018
830883,0.51,2018
830849,1.04,2018
688369,1.26,2018
688321,0.0866,2018
688181,1.58,2018
688078,0.59,2018
603956,0.3,2018
603877,1.2,2018
603767,0.19,2018
603708,0.71,2018
603629,0.92,2018
603583,1.78,2018
603538,0.67,2018
603351,1.6,2018
603129,0.9,2018
603109,1.267,2018
603059,0.99,2018
601233,1.16,2018
601218,-0.0598,2018
601137,0.59,2018
601002,0.22,2018
600969,0.1039,2018
600903,0.15,2018
600850,0.7157,2018
600802,0.88,2018
600782,1.85,2018
600733,0.0274,2018
600694,3.36,2018
600662,0.0675,2018
600597,0.28,2018
600575,0.11,2018
600538,-0.05,2018
600537,0.06,2018
600536,0.24,2018
600527,0.061,2018
600510,0.63,2018
600438,0.52,2018
600389,1.3202,2018
600375,0.11,2018
600305,0.3919,2018
600269,0.5,2018
600262,0.67,2018
600258,0.8755,2018
600243,-0.47,2018
600217,0.2277,2018
600178,0.0121,2018
600153,1.65,2018
600096,0.0929,2018
430666,0.06,2018
430473,0.13,2018
430414,0.11,2018
430268,0.02,2018
430257,0.13,2018
430160,0.08,2018
430066,0.73,2018
400284,0.48,2018
400177,-0.18,2018
300805,0.5,2018
300801,2.068,2018
300797,0.345,2018
300796,0.86,2018
300768,0.56,2018
300749,0.46,2018
300737,0.31,2018
300732,1.65,2018
300723,1.29,2018
300718,0.74,2018
300695,2.94,2018
300675,0.2361,2018
300672,0.3153,2018
300668,0.7903,2018
300665,0.208,2018
300591,0.1211,2018
300585,0.2787,2018
300558,0.42,2018
300545,0.6,2018
300519,0.55,2018
300515,0.1753,2018
300514,0.2624,2018
300492,0.32,2018
300473,1.31,2018
300390,0.09,2018
300386,0.32,2018
300329,0.22,2018
300284,0.6417,2018
300281,0.05,2018
300268,0.1831,2018
300258,0.6387,2018
300243,0.4,2018
300214,0.24,2018
300212,0.7346,2018
300172,0.24,2018
300161,0.0966,2018
300145,0.22,2018
300138,0.2833,2018
300122,0.9071,2018
300112,0.2,2018
300101,0.029,2018
300080,0.8537,2018
300079,0.0608,2018
300047,0.34,2018
300035,0.2517,2018
300012,0.1629,2018
200581,2.37,2018
002955,3.27,2018
002939,0.21,2018
002908,0.3609,2018
002875,0.63,2018
002864,0.75,2018
002790,0.39,2018
002748,0.24,2018
002674,0.3831,2018
002669,0.34,2018
002653,0.31,2018
002576,0.12,2018
002559,0.2011,2018
002516,0.1544,2018
002489,-0.05,2018
002475,0.51,2018
002416,-0.0748,2018
002380,0.47,2018
002368,0.7826,2018
002311,0.9,2018
002301,0.3,2018
002289,-0.5506,2018
002283,0.3,2018
002282,0.2,2018
002234,1.26,2018
002192,-0.0271,2018
002157,0.08,2018
002130,0.02,2018
002111,0.62,2018
002078,0.86,2018
002073,-0.3347,2018
002045,-0.49,2018
001979,1.89,2018
000983,0.572,2018
000928,0.3431,2018
000922,0.5689,2018
000758,0.0608,2018
000720,0.832,2018
000690,0.21,2018
000636,1.14,2018
000608,0.02,2018
000581,2.37,2018
000498,0.5992,2018
920037,0.23,2018
900938,0.02,2018
900908,0.9106,2018
874455,0.38,2018
874066,0.32,2018
873709,0.25,2018
873419,0.72,2018
873418,0.0795,2018
873402,0.16,2018
873366,0.64,2018
873312,0.24,2018
873300,0.28,2018
873217,1.3,2018
873206,0.07,2018
873157,0.31,2018
873119,0.38,2018
873050,0.006,2018
872918,0.56,2018
872887,0.34,2018
872857,-0.475,2018
872828,-0.0606,2018
872818,0.52,2018
872802,0.0878,2018
872793,0.11,2018
872723,0.17,2018
872721,0.41,2018
872656,0.4,2018
872634,0.23,2018
872616,-0.01,2018
872572,0.14,2018
872559,0.3279,2018
872551,0.17,2018
872523,1.07,2018
872475,0.17,2018
872398,0.66,2018
872339,0.13,2018
872310,0.3,2018
872307,0.56,2018
872297,0.06,2018
872240,0.36,2018
872220,-0.61,2018
871930,0.12,2018
871870,0.17,2018
871827,0.54,2018
871772,0.11,2018
871751,0.46,2018
871739,0.05,2018
871736,-0.2579,2018
871675,0.2,2018
871582,0.71,2018
871449,-0.22,2018
871351,-0.27,2018
870997,0.09,2018
870911,-0.03,2018
870879,0.39,2018
870825,0.1886,2018
870811,0.1,2018
870781,0.66,2018
870507,0.64,2018
870417,0.14,2018
870383,0.03,2018
870157,0.007,2018
870073,1.01,2018
839986,0.44,2018
839871,-0.19,2018
839778,0.14,2018
839777,0.25,2018
839755,0.08,2018
839668,0.03,2018
839633,-0.5947,2018
839572,0.213,2018
839540,0.35,2018
839458,0.16,2018
839447,0.19,2018
839315,0.09,2018
839258,-0.06,2018
839241,1.06,2018
839239,0.28,2018
839143,0.07,2018
839142,0.4,2018
839084,-2.28,2018
838861,0.29,2018
838834,0.15,2018
838807,0.5,2018
838796,-0.08,2018
838704,-0.11,2018
838522,0.03,2018
838309,0.06,2018
838161,0.52,2018
838158,0.47,2018
838071,0.79,2018
838017,0.3,2018
837845,0.32,2018
837782,0.2,2018
837729,0.35,2018
836885,0.34,2018
836847,0.03,2018
836843,-0.05,2018
836613,-0.078,2018
836186,-1.17,2018
836183,0.2,2018
836161,0.41,2018
836032,0.03,2018
835792,0.15,2018
835755,0.26,2018
835708,0.2,2018
835462,-0.58,2018
835450,0.21,2018
835286,0.1301,2018
835175,0.29,2018
835011,0.0319,2018
835007,0.18,2018
834734,0.59,2018
834683,0.02,2018
834540,-0.76,2018
834428,-0.19,2018
834418,-0.11,2018
834372,0.11,2018
834082,1.9,2018
834045,0.16,2018
833815,0.02,2018
833801,-0.0355,2018
833767,0.05,2018
833765,0.2,2018
833735,-0.06,2018
833717,0.13,2018
833571,0.71,2018
833570,-0.07,2018
833331,-0.26,2018
833310,0.46,2018
833279,0.16,2018
833255,0.14,2018
833207,0.51,2018
833189,0.4239,2018
833165,0.23,2018
833162,0.43,2018
833077,0.13,2018
833037,0.184,2018
832973,0.09,2018
832937,-0.02,2018
832920,0.08,2018
832753,0.23,2018
832725,0.19,2018
832715,0.56,2018
832687,-0.0568,2018
832553,0.11,2018
832363,0.19,2018
832335,0.28,2018
832240,-0.15,2018
832088,0.08,2018
831893,0.01,2018
831881,-0.21,2018
831824,0.5,2018
831669,0.09,2018
831584,0.1582,2018
831565,0.11,2018
831556,-0.19,2018
831345,0.18,2018
831254,0.31,2018
831203,-0.23,2018
831193,0.55,2018
830889,0.03,2018
830880,0.87,2018
688357,1.31,2018
688178,1.36,2018
688168,1.6,2018
603682,0.47,2018
603337,1.02,2018
603258,0.54,2018
603058,0.26,2018
601865,0.23,2018
600751,0.02,2018
600618,0.9106,2018
600558,0.0692,2018
600512,0.02,2018
600329,0.73,2018
430717,0.22,2018
430690,-0.12,2018
430677,0.48,2018
430673,0.22,2018
430658,0.27,2018
430655,0.42,2018
430653,0.1,2018
430622,-0.44,2018
430472,-0.11,2018
430451,0.02,2018
430398,0.004,2018
430285,0.08,2018
430249,0.47,2018
400049,0.0003,2018
300798,0.28,2018
300707,0.5264,2018
300673,0.97,2018
300644,0.3754,2018
300577,0.8,2018
300573,0.17,2018
300471,-1.302,2018
300105,0.0163,2018
300046,0.4025,2018
300014,0.67,2018
002970,2.33,2018
002956,2.28,2018
002945,0.14,2018
002809,0.57,2018
002805,0.17,2018
002802,0.68,2018
002688,0.26,2018
002661,0.563,2018
002562,0.03,2018
002456,-0.1934,2018
002057,0.2126,2018
000885,1.1707,2018
000597,0.24,2018
000559,0.262,2018
000065,0.77,2018
900915,0.02,2018
900911,0.8705,2018
688199,2.21,2018
688003,0.6595,2018
603968,0.98,2018
603901,0.18,2018
603823,0.84,2018
603656,0.54,2018
603638,0.5841,2018
603569,0.72,2018
603378,0.3,2018
603322,0.25,2018
603289,0.38,2018
603208,1.89,2018
603192,1.3,2018
603189,0.04,2018
603156,2.7086,2018
603090,0.33,2018
603027,0.7362,2018
601828,1.2,2018
601801,0.55,2018
601799,2.2108,2018
601798,0.177,2018
601086,0.2,2018
600976,0.53,2018
600893,0.47,2018
600886,0.6256,2018
600865,0.31,2018
600839,0.07,2018
600834,0.07,2018
600830,0.07,2018
600826,0.544,2018
600818,0.02,2018
600789,0.19,2018
600756,0.97,2018
600749,0.0978,2018
600678,0.0908,2018
600658,0.36,2018
600639,0.8705,2018
600587,0.06,2018
600571,0.06,2018
600506,0.031,2018
600505,0.1729,2018
600496,0.11,2018
600493,0.1125,2018
600391,-0.92,2018
600326,0.52,2018
600318,0.11,2018
600261,0.26,2018
600236,0.3,2018
600187,0.0063,2018
600150,0.35,2018
600132,0.83,2018
600113,0.33,2018
600098,0.2571,2018
600097,0.58,2018
600059,0.21,2018
400253,0.17,2018
300770,2.13,2018
300746,0.4,2018
300705,0.31,2018
300703,0.46,2018
300692,0.38,2018
300624,1.06,2018
300616,2.46,2018
300543,0.37,2018
300373,0.4,2018
300295,0.5,2018
300287,-1.37,2018
300275,-0.363,2018
300265,0.11,2018
300241,0.164,2018
300228,0.03,2018
300118,0.26,2018
300042,0.3218,2018
200539,0.09,2018
200530,0.13,2018
200055,1.91,2018
002896,0.91,2018
002883,0.66,2018
002832,0.95,2018
002758,0.16,2018
002732,0.27,2018
002683,0.3051,2018
002678,0.13,2018
002675,0.3699,2018
002643,0.49,2018
002548,-0.75,2018
002293,0.7237,2018
002232,0.1766,2018
002223,0.73,2018
002222,0.3518,2018
002205,0.0288,2018
002199,-0.32,2018
002149,0.1418,2018
002109,0.2261,2018
002029,0.46,2018
002028,0.39,2018
002024,1.44,2018
001965,0.6323,2018
000990,0.6778,2018
000988,0.28,2018
000985,-0.02,2018
000977,0.5108,2018
000733,0.646,2018
000591,0.287,2018
000582,0.45,2018
000539,0.09,2018
000531,0.1129,2018
000530,0.13,2018
000529,0.29,2018
000419,0.2602,2018
000055,1.91,2018
920187,0.95,2018
920132,0.22,2018
874805,6.2,2018
873876,0.45,2018
873410,0.34,2018
873258,0.1175,2018
873256,0.11,2018
873146,0.05,2018
873097,0.11,2018
873061,0.47,2018
872969,0.02,2018
872886,0.06,2018
872819,-0.12,2018
872799,0.92,2018
872760,-0.1,2018
872752,0.21,2018
872740,0.3,2018
872706,0.19,2018
872684,0.21,2018
872663,0.002,2018
