product,index_code,weight_date,stock_code,stock_name,weight_pct
IC,000905,2026-07-31,300763,锦浪科技,0.152
IC,000905,2026-07-31,300857,协创数据,0.788
IC,000905,2026-07-31,300888,稳健医疗,0.076
IC,000905,2026-07-31,300919,中伟新材,0.203
IC,000905,2026-07-31,300953,震裕科技,0.14
IC,000905,2026-07-31,300957,贝泰妮,0.078
IC,000905,2026-07-31,300972,万辰集团,0.23
IC,000905,2026-07-31,301200,大族数控,0.214
IC,000905,2026-07-31,301301,川宁生物,0.062
IC,000905,2026-07-31,301358,湖南裕能,0.342
IC,000905,2026-07-31,301377,鼎泰高科,0.307
IC,000905,2026-07-31,301498,乖宝宠物,0.057
IC,000905,2026-07-31,301526,国际复材,0.386
IC,000905,2026-07-31,301536,星宸科技,0.203
IC,000905,2026-07-31,301606,绿联科技,0.071
IC,000905,2026-07-31,301611,珂玛科技,0.157
IC,000905,2026-07-31,600004,白云机场,0.087
IC,000905,2026-07-31,600008,首创环保,0.138
IC,000905,2026-07-31,600021,上海电力,0.218
IC,000905,2026-07-31,600032,浙江新能,0.056
IC,000905,2026-07-31,600038,中直股份,0.117
IC,000905,2026-07-31,600060,海信视像,0.227
IC,000905,2026-07-31,600062,华润双鹤,0.072
IC,000905,2026-07-31,600095,湘财股份,0.106
IC,000905,2026-07-31,600098,广州发展,0.072
IC,000905,2026-07-31,600100,同方股份,0.178
IC,000905,2026-07-31,600105,永鼎股份,0.399
IC,000905,2026-07-31,600109,国金证券,0.242
IC,000905,2026-07-31,600126,杭钢股份,0.094
IC,000905,2026-07-31,600131,国网信通,0.1
IC,000905,2026-07-31,600132,重庆啤酒,0.12
IC,000905,2026-07-31,600141,兴发集团,0.259
IC,000905,2026-07-31,600143,金发科技,0.352
IC,000905,2026-07-31,600153,建发股份,0.167
IC,000905,2026-07-31,600157,永泰能源,0.367
IC,000905,2026-07-31,600161,天坛生物,0.135
IC,000905,2026-07-31,600166,福田汽车,0.159
IC,000905,2026-07-31,600170,上海建工,0.135
IC,000905,2026-07-31,600171,上海贝岭,0.139
IC,000905,2026-07-31,600177,雅戈尔,0.193
IC,000905,2026-07-31,600208,衢州发展,0.13
IC,000905,2026-07-31,600256,广汇能源,0.26
IC,000905,2026-07-31,600282,南钢股份,0.132
IC,000905,2026-07-31,600292,电投水电,0.065
IC,000905,2026-07-31,600295,鄂尔多斯,0.081
IC,000905,2026-07-31,600298,安琪酵母,0.271
IC,000905,2026-07-31,600299,安迪苏,0.036
IC,000905,2026-07-31,600312,平高电气,0.171
IC,000905,2026-07-31,600316,洪都航空,0.115
IC,000905,2026-07-31,600329,达仁堂,0.116
IC,000905,2026-07-31,600332,白云山,0.167
IC,000905,2026-07-31,600339,中油工程,0.061
IC,000905,2026-07-31,600348,华阳股份,0.166
IC,000905,2026-07-31,600350,山东高速,0.082
IC,000905,2026-07-31,600352,浙江龙盛,0.368
IC,000905,2026-07-31,600363,联创光电,0.099
IC,000905,2026-07-31,600369,西南证券,0.178
IC,000905,2026-07-31,600377,宁沪高速,0.064
IC,000905,2026-07-31,600378,昊华科技,0.219
IC,000905,2026-07-31,600380,健康元,0.12
IC,000905,2026-07-31,600390,五矿资本,0.12
IC,000905,2026-07-31,600392,盛和资源,0.309
IC,000905,2026-07-31,600398,海澜之家,0.161
IC,000905,2026-07-31,600435,北方导航,0.12
IC,000905,2026-07-31,600483,福能股份,0.129
IC,000905,2026-07-31,600486,扬农化工,0.146
IC,000905,2026-07-31,600497,驰宏锌锗,0.295
IC,000905,2026-07-31,600498,烽火通信,0.287
IC,000905,2026-07-31,600499,科达制造,0.202
IC,000905,2026-07-31,600511,国药股份,0.114
IC,000905,2026-07-31,600516,方大炭素,0.156
IC,000905,2026-07-31,600517,国网英大,0.093
IC,000905,2026-07-31,600521,华海药业,0.187
IC,000905,2026-07-31,600535,天士力,0.128
IC,000905,2026-07-31,600536,中国软件,0.197
IC,000905,2026-07-31,600546,山煤国际,0.133
IC,000905,2026-07-31,600562,国睿科技,0.128
IC,000905,2026-07-31,600563,法拉电子,0.197
IC,000905,2026-07-31,600566,济川药业,0.105
IC,000905,2026-07-31,600578,京能电力,0.123
IC,000905,2026-07-31,600582,天地科技,0.087
IC,000905,2026-07-31,600583,海油工程,0.135
IC,000905,2026-07-31,600595,中孚实业,0.202
IC,000905,2026-07-31,600598,北大荒,0.094
IC,000905,2026-07-31,600601,方正科技,0.293
IC,000905,2026-07-31,600602,云赛智联,0.121
IC,000905,2026-07-31,600606,绿地控股,0.058
IC,000905,2026-07-31,600637,东方明珠,0.177
IC,000905,2026-07-31,600642,申能股份,0.178
IC,000905,2026-07-31,600655,豫园股份,0.096
IC,000905,2026-07-31,600663,陆家嘴,0.101
IC,000905,2026-07-31,600685,中船防务,0.117
IC,000905,2026-07-31,600688,上海石化,0.067
IC,000905,2026-07-31,600699,均胜电子,0.215
IC,000905,2026-07-31,600704,物产中大,0.167
IC,000905,2026-07-31,600707,彩虹股份,0.119
IC,000905,2026-07-31,600711,盛屯矿业,0.35
IC,000905,2026-07-31,600737,中粮糖业,0.143
IC,000905,2026-07-31,600754,锦江酒店,0.095
IC,000905,2026-07-31,600763,通策医疗,0.123
IC,000905,2026-07-31,600764,中国海防,0.057
IC,000905,2026-07-31,600765,中航重机,0.158
IC,000905,2026-07-31,600801,华新建材,0.128
IC,000905,2026-07-31,600808,马钢股份,0.067
IC,000905,2026-07-31,600816,建元信托,0.107
IC,000905,2026-07-31,600820,隧道股份,0.133
IC,000905,2026-07-31,600848,上海临港,0.091
