product,index_code,weight_date,stock_code,stock_name,weight_pct
IM,000852,2026-07-31,002389,航天彩虹,0.164
IM,000852,2026-07-31,002396,星网锐捷,0.202
IM,000852,2026-07-31,002400,省广集团,0.151
IM,000852,2026-07-31,002405,四维图新,0.202
IM,000852,2026-07-31,002408,齐翔腾达,0.092
IM,000852,2026-07-31,002416,爱施德,0.095
IM,000852,2026-07-31,002428,云南锗业,0.447
IM,000852,2026-07-31,002434,万里扬,0.047
IM,000852,2026-07-31,002456,欧菲光,0.31
IM,000852,2026-07-31,002458,益生股份,0.095
IM,000852,2026-07-31,002468,申通快递,0.11
IM,000852,2026-07-31,002484,江海股份,0.446
IM,000852,2026-07-31,002488,金固股份,0.093
IM,000852,2026-07-31,002497,雅化集团,0.258
IM,000852,2026-07-31,002498,汉缆股份,0.116
IM,000852,2026-07-31,002506,协鑫集成,0.152
IM,000852,2026-07-31,002507,涪陵榨菜,0.126
IM,000852,2026-07-31,002511,中顺洁柔,0.061
IM,000852,2026-07-31,002516,旷达科技,0.05
IM,000852,2026-07-31,002518,科士达,0.091
IM,000852,2026-07-31,002531,天顺风能,0.073
IM,000852,2026-07-31,002534,西子洁能,0.059
IM,000852,2026-07-31,002536,飞龙股份,0.178
IM,000852,2026-07-31,002537,海联金汇,0.07
IM,000852,2026-07-31,002539,云图控股,0.13
IM,000852,2026-07-31,002541,鸿路钢构,0.108
IM,000852,2026-07-31,002544,普天科技,0.096
IM,000852,2026-07-31,002545,东方铁塔,0.149
IM,000852,2026-07-31,002549,凯美特气,0.069
IM,000852,2026-07-31,002550,千红制药,0.078
IM,000852,2026-07-31,002557,洽洽食品,0.079
IM,000852,2026-07-31,002563,森马服饰,0.064
IM,000852,2026-07-31,002572,索菲亚,0.064
IM,000852,2026-07-31,002588,史丹利,0.066
IM,000852,2026-07-31,002597,金禾实业,0.092
IM,000852,2026-07-31,002605,姚记科技,0.059
IM,000852,2026-07-31,002611,东方精工,0.174
IM,000852,2026-07-31,002617,露笑科技,0.149
IM,000852,2026-07-31,002626,金达威,0.055
IM,000852,2026-07-31,002635,安洁科技,0.056
IM,000852,2026-07-31,002636,金安国纪,0.189
IM,000852,2026-07-31,002639,雪人集团,0.094
IM,000852,2026-07-31,002643,万润股份,0.09
IM,000852,2026-07-31,002651,利君股份,0.031
IM,000852,2026-07-31,002654,万润科技,0.096
IM,000852,2026-07-31,002668,TCL智家,0.073
IM,000852,2026-07-31,002675,东诚药业,0.108
IM,000852,2026-07-31,002681,奋达科技,0.099
IM,000852,2026-07-31,002690,美亚光电,0.071
IM,000852,2026-07-31,002698,博实股份,0.105
IM,000852,2026-07-31,002701,奥瑞金,0.113
IM,000852,2026-07-31,002705,新宝股份,0.049
IM,000852,2026-07-31,002706,良信股份,0.103
IM,000852,2026-07-31,002716,湖南白银,0.23
IM,000852,2026-07-31,002727,一心堂,0.052
IM,000852,2026-07-31,002737,葵花药业,0.05
IM,000852,2026-07-31,002745,木林森,0.135
IM,000852,2026-07-31,002747,埃斯顿,0.198
IM,000852,2026-07-31,002755,奥赛康,0.062
IM,000852,2026-07-31,002761,浙江建投,0.063
IM,000852,2026-07-31,002768,国恩股份,0.119
