date,600005,002018,002070,600832,600270,600401,600432,600485,600614,600634,600680,600687,600701,600747,600074,600146,000024,000038,000418,000511,000562,000670,000693
2006-09-25,2.52,9.5,,9.63,9.63,,13.57,12.02,5.68,5.4,7.71,4.29,4.28,2.25,2.67,4.08,15.2,5.66,3.64,4.73,7.75,3.16,4.21
2006-09-26,2.49,9.25,,9.68,9.56,3.34,13.51,12.64,5.42,5.16,7.61,4.23,4.41,2.22,2.66,4.11,15.21,5.55,,4.67,,3.06,4.36
2006-09-27,2.51,9.19,,9.64,9.73,3.36,13.86,12.69,5.4,5.28,7.62,4.29,4.37,2.23,2.67,4.08,15.0,5.58,3.66,4.73,7.85,3.12,4.26
2006-09-28,2.52,9.4,,9.76,9.62,3.37,14.14,13.33,5.39,5.29,7.62,4.32,4.31,2.23,2.69,4.04,15.35,5.86,,4.74,8.08,3.16,4.25
2006-09-29,2.54,9.28,,9.8,9.73,3.39,14.14,13.33,5.46,5.27,,4.38,4.24,2.25,2.69,4.03,15.24,5.75,3.67,4.87,8.15,3.16,4.08
2006-10-09,2.59,9.26,,9.94,9.94,3.42,14.89,13.11,5.61,5.39,7.79,4.44,4.29,2.29,2.78,,15.4,5.83,3.7,4.8,8.29,3.01,4.22
2006-10-10,2.58,9.51,,10.24,9.86,3.51,14.6,13.09,5.6,5.45,7.99,4.49,4.45,2.35,,4.22,14.5,5.7,4.07,4.75,8.15,3.03,4.21
2006-10-11,2.63,9.77,,10.1,9.65,3.69,15.01,12.66,5.6,5.4,8.23,4.46,4.53,2.34,2.83,4.11,14.71,5.72,4.2,4.85,8.49,3.05,4.19
2006-10-12,2.74,9.67,14.42,10.04,9.38,3.54,14.9,12.5,5.46,5.25,8.16,4.43,4.53,2.35,2.75,4.08,13.97,5.59,4.34,4.72,8.13,3.01,4.13
2006-10-13,2.74,9.45,13.43,10.19,,,15.03,12.63,5.46,5.38,8.05,4.42,4.57,2.3,2.77,4.13,14.0,5.73,4.27,4.72,8.14,3.16,4.2
2006-10-16,2.7,,13.84,10.24,,3.23,14.81,12.17,5.45,5.34,7.84,4.48,4.48,2.31,2.73,4.02,14.17,5.92,4.45,4.61,7.88,3.32,4.16
2006-10-17,2.69,9.2,13.5,10.3,,3.55,15.48,12.16,5.37,5.35,7.74,4.49,4.45,2.37,2.73,3.91,14.52,5.82,4.35,4.62,7.77,3.29,4.11
2006-10-18,2.75,9.58,13.55,10.44,,3.51,15.24,13.0,5.45,5.46,7.89,4.58,4.47,2.42,2.76,3.95,15.97,5.81,4.42,4.7,7.88,3.22,4.32
2006-10-19,2.77,9.55,13.51,10.3,,3.6,14.84,12.98,5.37,5.48,7.83,4.6,4.42,2.38,2.8,3.9,16.88,5.71,4.55,4.63,7.89,3.29,4.25
2006-10-20,2.76,9.59,13.21,10.08,,3.67,15.06,13.09,5.27,5.43,7.48,4.45,4.33,,2.75,4.29,16.47,5.43,4.7,4.57,7.89,3.19,4.04
2006-10-23,2.75,9.79,13.05,9.81,,3.56,14.85,12.49,5.07,5.2,7.21,4.22,4.18,2.24,2.62,4.04,16.58,5.28,4.41,4.39,7.26,3.03,3.91
2006-10-24,2.79,10.15,13.15,10.0,,3.73,14.96,12.55,5.16,5.56,7.4,4.34,4.28,2.28,2.69,4.1,16.98,5.35,4.85,4.47,7.45,2.98,4.0
2006-10-25,2.79,10.22,13.18,10.08,,3.66,14.85,12.92,5.2,5.79,7.37,4.46,4.31,2.25,2.65,4.03,16.52,5.18,4.98,4.49,7.34,2.83,3.93
2006-10-26,2.86,9.93,13.05,10.12,,3.6,14.4,13.57,5.17,5.7,7.5,4.41,4.21,2.23,2.63,3.94,17.75,5.07,4.88,4.7,7.34,2.69,3.88
2006-10-27,2.95,9.6,13.15,9.83,,3.38,13.86,13.83,5.07,5.75,7.2,4.49,4.12,2.18,2.53,3.84,17.82,5.1,4.71,4.62,7.05,2.82,3.71
2006-10-30,3.12,9.47,13.12,9.93,,3.34,14.51,13.63,4.99,5.69,6.89,4.57,4.15,2.18,2.52,3.83,17.05,4.92,4.82,4.66,7.17,2.68,3.65
2006-10-31,3.11,9.5,13.15,9.98,,3.45,14.24,14.1,5.04,5.64,7.19,4.55,4.2,2.24,2.53,3.99,17.25,4.89,4.76,4.64,7.3,2.68,3.64
2006-11-01,3.22,9.3,13.07,9.93,,3.45,15.0,13.84,5.09,5.63,7.21,4.67,4.18,2.2,2.51,3.96,17.5,5.13,4.68,4.63,7.67,2.74,3.66
2006-11-02,3.3,9.35,13.3,10.39,7.7,3.32,14.93,13.89,5.01,5.4,7.41,4.63,4.16,2.19,2.49,3.94,17.8,5.07,4.59,4.63,7.41,2.61,3.48
2006-11-03,3.3,9.42,13.21,10.38,7.77,3.35,14.94,13.55,5.05,5.35,7.25,4.56,4.17,2.23,2.54,3.92,18.0,5.12,4.62,4.7,7.4,2.66,3.44
2006-11-06,3.63,9.32,13.1,10.44,7.56,3.6,15.4,13.47,5.3,5.23,7.25,4.46,4.12,2.2,2.51,3.88,18.0,5.06,4.46,4.81,7.24,2.53,3.37
2006-11-07,3.51,9.26,13.0,10.27,7.94,3.52,15.79,13.69,5.31,5.15,7.13,4.32,4.01,2.17,2.48,3.74,17.92,4.81,4.48,4.66,7.3,2.4,3.21
2006-11-08,3.41,9.28,13.13,10.38,7.87,3.46,15.66,13.32,5.23,4.92,7.22,4.31,4.04,2.13,2.47,3.73,17.51,4.68,4.46,4.56,7.15,2.36,3.37
2006-11-09,3.47,9.35,13.13,10.75,7.84,3.47,15.44,13.18,5.3,4.98,7.14,4.39,4.05,2.15,2.49,3.76,18.25,4.79,4.51,,7.26,2.42,3.45
2006-11-10,3.28,9.05,13.0,10.63,7.54,3.47,15.02,12.36,5.2,4.76,6.92,4.22,3.94,2.09,2.42,3.6,17.82,4.61,4.36,4.55,7.25,2.54,3.28
2006-11-13,3.17,8.53,13.71,10.24,7.18,3.36,14.21,11.99,4.98,4.7,6.65,3.95,3.71,2.01,2.31,3.45,17.66,4.38,4.24,4.48,7.51,,3.26
2006-11-14,3.22,8.63,13.7,10.27,7.26,3.26,14.35,12.95,4.86,4.67,6.92,4.03,3.77,2.06,2.34,3.62,17.25,4.4,4.23,4.49,7.49,2.48,3.38
2006-11-15,3.35,9.05,13.82,10.62,7.48,3.35,14.38,13.13,4.92,,7.37,4.07,3.79,2.08,2.37,3.65,18.16,4.4,4.33,4.59,7.69,2.49,3.34
2006-11-16,3.47,8.89,13.6,10.29,7.25,3.24,14.04,12.83,5.15,4.78,7.24,4.12,3.72,2.1,2.31,3.51,18.35,4.42,4.55,4.46,7.7,2.53,3.32
2006-11-17,3.51,8.79,13.57,10.53,7.38,3.28,14.0,12.67,4.98,4.85,7.6,4.11,3.75,2.09,,3.56,18.55,4.48,4.54,4.59,7.88,2.5,3.37
2006-11-20,3.81,8.63,13.34,10.75,7.33,3.26,13.71,12.19,5.09,4.77,7.57,4.21,3.73,2.05,2.32,3.47,19.08,4.39,4.38,4.66,8.09,2.4,3.21
2006-11-21,3.88,8.74,13.83,11.09,7.53,3.15,14.17,12.06,5.14,4.69,7.34,4.35,3.74,2.07,2.31,3.48,19.66,4.34,4.35,4.68,7.98,2.37,3.09
2006-11-22,3.79,8.85,13.9,10.95,7.66,3.19,14.27,12.33,5.07,4.79,7.87,4.26,3.86,2.08,2.34,3.55,19.32,4.38,4.39,4.71,8.38,2.46,3.14
2006-11-23,3.98,8.97,14.12,10.85,7.63,3.18,14.43,12.72,5.07,4.89,8.15,4.18,3.88,2.26,2.43,3.56,19.16,4.43,4.35,4.91,8.29,2.4,3.05
2006-11-24,4.0,8.92,14.05,11.01,7.64,,14.93,12.47,5.22,4.97,8.32,4.22,3.94,2.28,2.41,3.68,18.82,4.34,4.38,5.28,8.15,2.4,3.09
2006-11-27,4.05,9.04,13.93,11.34,7.77,3.34,15.85,12.73,5.2,5.02,8.41,4.22,3.95,2.29,2.44,3.7,18.9,4.39,4.47,5.25,8.37,2.42,3.13
2006-11-28,4.16,9.06,13.93,11.15,7.76,3.33,15.19,13.61,5.21,5.07,8.44,4.2,3.91,2.25,2.45,3.64,19.3,4.51,4.6,5.28,8.18,2.47,3.19
2006-11-29,4.28,9.0,14.13,11.19,7.89,3.35,15.51,13.69,5.19,5.14,8.25,4.17,3.9,2.29,2.44,3.73,19.2,4.74,4.64,5.22,8.89,2.47,3.16
2006-11-30,4.56,9.2,14.0,11.38,7.92,3.37,15.5,14.13,5.36,5.24,8.26,4.2,3.94,2.27,2.49,3.72,20.44,4.77,4.64,5.43,9.0,2.42,3.15
2006-12-01,4.46,9.66,14.2,11.52,8.2,3.49,16.49,13.76,5.3,5.19,8.05,4.2,3.96,2.24,2.49,3.68,21.2,4.57,4.55,5.23,9.38,2.31,3.07
2006-12-04,4.52,9.75,14.53,12.13,8.35,3.53,16.7,14.07,5.28,5.23,8.07,4.23,3.98,2.28,2.64,3.96,21.71,4.55,4.73,5.29,10.26,2.26,3.11
2006-12-05,4.54,9.52,14.16,12.38,8.25,3.47,17.02,14.5,5.29,5.38,8.88,4.34,4.07,2.33,2.71,3.95,23.3,4.78,4.7,5.35,10.86,2.33,3.2
2006-12-06,4.61,9.28,14.0,11.96,7.95,3.36,17.18,15.46,5.19,5.22,9.77,4.21,4.02,2.44,2.81,3.82,22.45,4.67,4.55,5.11,10.4,2.25,3.11
2006-12-07,4.74,9.15,13.8,11.79,7.88,3.31,16.23,14.62,5.04,5.09,9.19,4.2,3.95,,2.7,3.72,22.08,4.62,4.52,5.08,10.02,2.3,3.1
2006-12-08,4.48,8.8,13.42,10.9,7.59,3.15,15.4,13.19,5.08,4.77,8.27,3.98,3.89,2.3,2.51,3.46,21.0,4.5,4.27,4.74,9.13,2.36,3.26
2006-12-11,4.8,9.02,13.58,11.42,7.79,3.25,16.31,13.61,5.08,4.85,,4.05,,2.37,2.62,3.59,22.5,4.5,4.36,4.92,10.04,2.41,3.25
2006-12-12,5.04,9.13,13.41,11.23,7.76,3.21,16.8,13.38,5.12,4.76,8.42,4.0,,2.31,2.6,3.57,22.5,4.5,4.31,4.86,10.18,2.53,3.25
2006-12-13,5.25,9.05,13.43,11.15,7.82,3.21,16.83,13.22,5.2,4.84,8.22,4.02,,2.32,2.68,3.59,21.8,4.47,4.37,4.82,10.02,2.4,3.12
2006-12-14,5.27,9.4,13.6,11.35,8.04,3.37,16.67,13.72,5.25,4.86,8.5,4.06,,2.36,2.8,3.61,22.4,4.46,4.39,4.94,10.4,2.33,3.15
2006-12-15,5.27,9.38,13.88,11.49,8.01,3.35,18.34,13.89,5.26,4.87,8.57,4.12,,2.36,2.75,3.64,23.8,4.53,4.4,4.98,10.68,2.33,3.1
2006-12-18,5.44,9.45,13.8,11.55,8.03,3.48,18.64,13.8,5.21,4.95,8.55,4.1,,2.32,2.71,3.69,25.0,4.76,4.42,5.08,11.75,2.32,3.12
2006-12-19,5.39,9.47,14.05,11.91,7.9,3.45,18.42,14.23,5.19,5.0,9.41,4.2,,2.42,2.73,3.68,25.1,5.0,4.31,4.95,11.92,2.38,3.15
2006-12-20,5.23,10.2,14.12,11.74,8.21,3.5,18.12,14.28,5.21,5.2,9.45,4.19,,2.52,2.72,3.78,25.1,5.25,4.61,5.12,12.08,2.35,3.2
2006-12-21,4.98,10.06,13.82,11.39,8.09,3.42,17.64,13.89,5.13,5.18,9.13,4.13,,2.41,2.72,3.78,25.35,5.51,4.6,5.1,11.55,2.36,3.21
2006-12-22,5.05,10.36,13.98,11.53,8.05,3.33,17.23,13.41,5.21,5.16,8.79,4.1,,2.37,2.69,3.92,24.95,5.63,4.89,5.01,11.36,2.48,3.28
2006-12-25,5.44,10.4,13.9,11.5,8.14,3.4,17.51,13.57,5.4,5.07,8.94,4.1,,,2.7,3.86,25.35,,5.33,5.04,11.64,2.42,3.32
2006-12-26,5.98,10.39,13.81,11.35,7.92,3.37,17.04,13.25,5.22,4.92,8.66,4.31,,2.38,2.64,3.73,25.4,5.35,5.14,4.93,11.25,2.3,3.15
2006-12-27,5.98,10.38,13.8,11.57,7.99,3.3,,13.49,5.16,4.91,8.98,4.47,,2.39,2.62,3.73,27.02,5.39,5.14,4.95,11.55,2.19,2.99
2006-12-28,6.16,10.08,13.8,11.28,7.76,3.21,17.04,12.84,5.15,4.74,8.56,4.47,,2.3,2.54,3.59,26.97,5.12,4.85,4.8,11.99,,2.84
2006-12-29,6.36,10.15,13.8,11.43,7.85,,17.21,12.86,4.98,4.81,8.58,4.76,,2.3,2.57,3.57,28.38,4.88,4.8,4.89,12.16,2.08,2.7
