date,600005,002018,600832,600401,600432,600485,600634,600680,600687,600074,000024,000038,000511,000562,000670,000693
2005-12-08,2.73,,12.59,2.33,9.33,4.73,4.51,6.16,,2.69,10.2,5.46,3.3,3.67,2.15,4.31
2005-12-09,2.75,,12.8,2.37,,4.85,4.6,6.28,,2.73,10.46,5.62,3.41,3.73,2.16,4.49
2005-12-12,2.74,,12.62,2.36,9.53,4.9,4.64,6.35,,2.78,,5.9,3.43,3.79,2.18,4.57
2005-12-13,2.71,,12.56,2.36,9.5,4.86,4.59,6.28,4.66,2.79,,5.8,3.4,3.8,2.17,4.5
2005-12-14,2.67,,12.74,2.35,9.55,4.96,4.65,6.35,4.76,2.81,,5.82,3.6,3.84,2.24,4.71
2005-12-15,2.68,,12.6,2.34,9.43,4.86,4.67,6.26,4.69,2.83,,5.71,3.55,3.77,2.21,4.58
2005-12-16,2.74,,12.59,2.37,9.63,4.96,4.76,6.33,4.72,2.83,,5.84,3.6,3.84,2.24,4.65
2005-12-19,2.74,,12.54,2.38,9.58,4.88,4.69,6.24,4.72,2.84,,5.74,3.6,3.81,2.25,4.62
2005-12-20,2.76,,12.76,2.37,9.59,5.02,4.66,6.51,4.77,2.86,,5.78,3.59,3.85,2.25,4.7
2005-12-21,2.75,,12.57,2.32,9.7,4.9,4.69,6.4,4.7,2.8,,5.61,3.55,3.78,2.2,4.61
2005-12-22,2.72,,12.54,2.49,9.66,4.84,4.65,6.49,4.68,2.81,,5.61,3.57,3.82,2.19,4.55
2005-12-23,2.72,,12.53,2.74,9.79,4.97,4.75,6.48,4.76,2.85,,5.65,3.65,3.85,2.23,4.61
2005-12-26,2.73,,12.65,2.72,9.84,5.01,4.78,,4.84,2.86,11.4,5.66,3.7,3.9,2.24,4.66
2005-12-27,2.72,6.97,12.51,2.6,9.91,4.93,4.85,6.48,4.84,2.84,11.3,5.62,3.74,3.91,2.21,4.63
2005-12-28,2.74,7.1,12.27,2.59,9.93,4.9,4.88,6.7,4.81,2.81,11.68,5.68,3.75,3.96,2.22,4.65
2005-12-29,2.72,7.06,12.5,2.59,10.05,4.99,4.89,6.72,4.9,2.86,11.65,5.73,3.73,3.95,2.24,4.64
2005-12-30,2.71,6.8,12.34,,10.11,4.95,4.75,6.67,4.79,2.87,11.68,5.57,3.68,,2.21,4.67
