date,open,high,low,close
2017-05-31,7303.582,7327.319,7211.07,7212.696
2017-06-01,7191.687,7191.69,7015.874,7016.304
2017-06-02,6989.44,7105.028,6927.917,7094.427
2017-06-05,7102.498,7172.437,7099.619,7160.527
2017-06-06,7147.174,7198.304,7136.464,7197.618
2017-06-07,7194.69,7347.597,7192.865,7347.597
2017-06-08,7349.927,7374.861,7327.072,7342.482
2017-06-09,7331.505,7353.407,7288.321,7348.521
2017-06-12,7314.668,7322.473,7241.07,7246.713
2017-06-13,7234.277,7358.426,7232.686,7352.976
2017-06-14,7346.523,7382.58,7340.695,7362.856
2017-06-15,7350.006,7468.211,7348.419,7455.388
2017-06-16,7453.603,7463.048,7433.422,7442.953
2017-06-19,7435.255,7489.823,7435.239,7489.76
2017-06-20,7496.889,7542.134,7495.724,7503.801
2017-06-21,7510.011,7521.214,7456.565,7504.192
2017-06-22,7495.919,7506.406,7371.962,7371.962
2017-06-23,7355.757,7383.925,7262.407,7376.665
2017-06-26,7370.618,7462.248,7363.385,7462.096
2017-06-27,7461.397,7493.818,7442.852,7474.033
2017-06-28,7457.361,7457.712,7411.383,7423.468
2017-06-29,7424.969,7480.737,7424.969,7456.672
2017-06-30,7435.7,7473.271,7416.448,7465.762
2017-07-03,7468.151,7537.335,7460.445,7537.106
2017-07-04,7533.988,7540.937,7506.52,7523.695
2017-07-05,7520.865,7588.122,7510.535,7588.087
2017-07-06,7583.149,7613.256,7543.338,7601.785
2017-07-07,7585.332,7623.5,7576.813,7623.38
2017-07-10,7613.314,7626.853,7567.096,7577.818
2017-07-11,7566.406,7575.471,7484.058,7484.058
2017-07-12,7471.56,7494.954,7367.258,7474.333
2017-07-13,7463.278,7494.732,7452.13,7474.3
2017-07-14,7460.529,7465.541,7415.584,7433.18
2017-07-17,7405.913,7405.913,7048.535,7048.535
2017-07-18,7013.311,7109.942,6988.521,7109.6
2017-07-19,7097.54,7202.952,7081.515,7202.805
2017-07-20,7199.678,7273.982,7192.066,7244.9
2017-07-21,7232.807,7268.241,7227.959,7252.707
2017-07-24,7235.01,7295.284,7228.836,7292.649
2017-07-25,7281.391,7297.108,7237.524,7278.843
2017-07-26,7275.878,7290.141,7238.267,7289.877
2017-07-27,7274.15,7388.295,7252.462,7383.115
2017-07-28,7366.553,7400.367,7361.362,7386.208
2017-07-31,7382.964,7445.245,7371.037,7444.957
2017-08-01,7444.751,7456.409,7416.975,7452.933
2017-08-02,7445.285,7453.205,7385.347,7389.51
2017-08-03,7374.473,7451.612,7368.535,7424.107
2017-08-04,7417.314,7447.358,7389.146,7389.146
2017-08-07,7379.028,7445.678,7379.028,7445.18
2017-08-08,7446.233,7482.253,7423.206,7470.693
2017-08-09,7469.285,7495.797,7455.692,7495.388
2017-08-10,7478.928,7499.867,7381.211,7441.237
2017-08-11,7389.741,7425.295,7318.48,7328.402
2017-08-14,7331.637,7475.196,7331.637,7474.644
2017-08-15,7477.269,7507.763,7462.437,7507.291
2017-08-16,7502.57,7553.503,7475.203,7544.387
2017-08-17,7547.781,7615.75,7545.627,7614.212
2017-08-18,7564.978,7595.272,7547.668,7576.055
2017-08-21,7583.079,7631.946,7583.047,7631.75
2017-08-22,7622.991,7622.991,7567.695,7585.112
2017-08-23,7572.078,7581.198,7516.687,7534.461
2017-08-24,7531.842,7540.766,7470.354,7486.058
2017-08-25,7483.846,7566.028,7483.846,7559.306
2017-08-28,7563.544,7656.791,7563.544,7642.646
2017-08-29,7639.009,7653.175,7607.187,7623.255
2017-08-30,7618.379,7663.329,7618.379,7654.372
2017-08-31,7654.336,7680.314,7639.782,7679.871
2017-09-01,7687.84,7740.295,7674.196,7739.905
2017-09-04,7739.874,7798.509,7730.114,7798.179
2017-09-05,7790.695,7803.903,7751.472,7800.537
2017-09-06,7776.987,7858.355,7766.036,7858.285
2017-09-07,7859.396,7886.92,7819.324,7823.399
2017-09-08,7816.215,7861.038,7789.328,7838.796
2017-09-11,7835.818,7920.857,7832.679,7920.69
2017-09-12,7926.466,7965.69,7883.657,7899.424
2017-09-13,7888.838,7928.954,7872.764,7928.751
2017-09-14,7930.825,7951.839,7885.684,7916.666
2017-09-15,7902.197,7904.36,7846.919,7880.566
2017-09-18,7870.641,7941.942,7870.641,7941.683
2017-09-19,7941.066,7948.3,7880.957,7905.705
2017-09-20,7896.819,7975.607,7883.284,7975.39
2017-09-21,7974.712,7981.776,7886.515,7886.515
2017-09-22,7860.863,7873.254,7807.826,7849.727
2017-09-25,7835.197,7843.283,7725.569,7731.798
2017-09-26,7723.112,7751.056,7697.107,7746.239
2017-09-27,7745.591,7812.877,7742.474,7810.234
2017-09-28,7800.127,7818.988,7766.856,7768.375
2017-09-29,7779.883,7842.955,7779.883,7842.586
2017-10-09,7921.732,7945.04,7894.3,7941.18
2017-10-10,7934.367,7994.744,7925.55,7994.459
2017-10-11,7991.217,7997.985,7953.954,7961.11
2017-10-12,7951.666,7962.307,7886.243,7940.138
2017-10-13,7934.432,7972.674,7926.763,7972.419
2017-10-16,7963.523,7964.257,7817.241,7819.586
2017-10-17,7799.775,7836.397,7772.892,7805.068
2017-10-18,7806.882,7829.985,7729.048,7730.272
2017-10-19,7718.803,7734.901,7637.611,7656.056
2017-10-20,7650.079,7751.428,7647.056,7751.428
2017-10-23,7753.685,7793.811,7746.887,7793.537
2017-10-24,7786.299,7786.299,7702.55,7752.924
