date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio,calibre
2015-01-27,IH,q1,IH1503,2015-03-20,2522.103,,,0.0,,,,p
2015-01-27,IH,q2,IH1506,2015-06-19,2522.103,,,20.13719421725285,,,0.0,y
2015-01-27,IH,q2,IH1506,2015-06-19,2522.103,,,20.10859634149316,,,0.0,d
2015-01-27,IH,q2,IH1506,2015-06-19,2522.103,,,19.998791650577715,,,0.0,p
2015-01-28,IH,current,IH1502,2015-02-20,2486.285,,,0.0,,,,y
2015-01-28,IH,current,IH1502,2015-02-20,2486.285,,,0.0,,,,d
2015-01-28,IH,current,IH1502,2015-02-20,2486.285,,,0.0,,,,p
2015-01-28,IH,next,IH1503,2015-03-20,2486.285,,,0.0,,,,y
2015-01-28,IH,next,IH1503,2015-03-20,2486.285,,,0.0,,,,d
2015-01-28,IH,next,IH1503,2015-03-20,2486.285,,,0.0,,,,p
2015-01-28,IH,q1,IH1503,2015-03-20,2486.285,,,0.0,,,,y
2015-01-28,IH,q1,IH1503,2015-03-20,2486.285,,,0.0,,,,d
2015-01-28,IH,q1,IH1503,2015-03-20,2486.285,,,0.0,,,,p
2015-01-28,IH,q2,IH1506,2015-06-19,2486.285,,,19.85121302517879,,,0.0,y
2015-01-28,IH,q2,IH1506,2015-06-19,2486.285,,,19.823021286168455,,,0.0,d
2015-01-28,IH,q2,IH1506,2015-06-19,2486.285,,,19.714776001993815,,,0.0,p
2015-01-29,IH,current,IH1502,2015-02-20,2442.038,,,0.0,,,,y
2015-01-29,IH,current,IH1502,2015-02-20,2442.038,,,0.0,,,,d
2015-01-29,IH,current,IH1502,2015-02-20,2442.038,,,0.0,,,,p
2015-01-29,IH,next,IH1503,2015-03-20,2442.038,,,0.0,,,,y
2015-01-29,IH,next,IH1503,2015-03-20,2442.038,,,0.0,,,,d
2015-01-29,IH,next,IH1503,2015-03-20,2442.038,,,0.0,,,,p
2015-01-29,IH,q1,IH1503,2015-03-20,2442.038,,,0.0,,,,y
2015-01-29,IH,q1,IH1503,2015-03-20,2442.038,,,0.0,,,,d
2015-01-29,IH,q1,IH1503,2015-03-20,2442.038,,,0.0,,,,p
2015-01-29,IH,q2,IH1506,2015-06-19,2442.038,,,19.497932277909236,,,0.0,y
2015-01-29,IH,q2,IH1506,2015-06-19,2442.038,,,19.470242251243217,,,0.0,d
2015-01-29,IH,q2,IH1506,2015-06-19,2442.038,,,19.363923346823462,,,0.0,p
2015-01-30,IH,current,IH1502,2015-02-20,2405.38,,,0.0,,,,y
2015-01-30,IH,current,IH1502,2015-02-20,2405.38,,,0.0,,,,d
2015-01-30,IH,current,IH1502,2015-02-20,2405.38,,,0.0,,,,p
2015-01-30,IH,next,IH1503,2015-03-20,2405.38,,,0.0,,,,y
2015-01-30,IH,next,IH1503,2015-03-20,2405.38,,,0.0,,,,d
2015-01-30,IH,next,IH1503,2015-03-20,2405.38,,,0.0,,,,p
2015-01-30,IH,q1,IH1503,2015-03-20,2405.38,,,0.0,,,,y
2015-01-30,IH,q1,IH1503,2015-03-20,2405.38,,,0.0,,,,d
2015-01-30,IH,q1,IH1503,2015-03-20,2405.38,,,0.0,,,,p
2015-01-30,IH,q2,IH1506,2015-06-19,2405.38,,,19.205244284747952,,,0.0,y
2015-01-30,IH,q2,IH1506,2015-06-19,2405.38,,,19.177969919507973,,,0.0,d
2015-01-30,IH,q2,IH1506,2015-06-19,2405.38,,,19.07324699287326,,,0.0,p
2015-02-02,IH,current,IH1502,2015-02-20,2332.533,,,0.0,,,,y
2015-02-02,IH,current,IH1502,2015-02-20,2332.533,,,0.0,,,,d
2015-02-02,IH,current,IH1502,2015-02-20,2332.533,,,0.0,,,,p
2015-02-02,IH,next,IH1503,2015-03-20,2332.533,,,0.0,,,,y
2015-02-02,IH,next,IH1503,2015-03-20,2332.533,,,0.0,,,,d
2015-02-02,IH,next,IH1503,2015-03-20,2332.533,,,0.0,,,,p
2015-02-02,IH,q1,IH1503,2015-03-20,2332.533,,,0.0,,,,y
2015-02-02,IH,q1,IH1503,2015-03-20,2332.533,,,0.0,,,,d
2015-02-02,IH,q1,IH1503,2015-03-20,2332.533,,,0.0,,,,p
2015-02-02,IH,q2,IH1506,2015-06-19,2332.533,,,17.793202940021683,,,0.0,y
2015-02-02,IH,q2,IH1506,2015-06-19,2332.533,,,17.767038970660614,,,0.0,d
2015-02-02,IH,q2,IH1506,2015-06-19,2332.533,,,17.666579531191953,,,0.0,p
2015-02-03,IH,current,IH1502,2015-02-20,2405.76,,,0.0,,,,y
2015-02-03,IH,current,IH1502,2015-02-20,2405.76,,,0.0,,,,d
2015-02-03,IH,current,IH1502,2015-02-20,2405.76,,,0.0,,,,p
2015-02-03,IH,next,IH1503,2015-03-20,2405.76,,,0.0,,,,y
2015-02-03,IH,next,IH1503,2015-03-20,2405.76,,,0.0,,,,d
2015-02-03,IH,next,IH1503,2015-03-20,2405.76,,,0.0,,,,p
2015-02-03,IH,q1,IH1503,2015-03-20,2405.76,,,0.0,,,,y
2015-02-03,IH,q1,IH1503,2015-03-20,2405.76,,,0.0,,,,d
2015-02-03,IH,q1,IH1503,2015-03-20,2405.76,,,0.0,,,,p
2015-02-03,IH,q2,IH1506,2015-06-19,2405.76,,,18.351798626208748,,,0.0,y
2015-02-03,IH,q2,IH1506,2015-06-19,2405.76,,,18.324813271261966,,,0.0,d
2015-02-03,IH,q2,IH1506,2015-06-19,2405.76,,,18.22120003145094,,,0.0,p
2015-02-04,IH,current,IH1502,2015-02-20,2372.455,,,0.0,,,,y
2015-02-04,IH,current,IH1502,2015-02-20,2372.455,,,0.0,,,,d
2015-02-04,IH,current,IH1502,2015-02-20,2372.455,,,0.0,,,,p
2015-02-04,IH,next,IH1503,2015-03-20,2372.455,,,0.0,,,,y
2015-02-04,IH,next,IH1503,2015-03-20,2372.455,,,0.0,,,,d
2015-02-04,IH,next,IH1503,2015-03-20,2372.455,,,0.0,,,,p
2015-02-04,IH,q1,IH1503,2015-03-20,2372.455,,,0.0,,,,y
2015-02-04,IH,q1,IH1503,2015-03-20,2372.455,,,0.0,,,,d
2015-02-04,IH,q1,IH1503,2015-03-20,2372.455,,,0.0,,,,p
2015-02-04,IH,q2,IH1506,2015-06-19,2372.455,,,18.097738930625695,,,0.0,y
2015-02-04,IH,q2,IH1506,2015-06-19,2372.455,,,18.07112715710287,,,0.0,d
2015-02-04,IH,q2,IH1506,2015-06-19,2372.455,,,17.968948324278372,,,0.0,p
2015-02-05,IH,current,IH1502,2015-02-20,2348.921,,,0.0,,,,y
2015-02-05,IH,current,IH1502,2015-02-20,2348.921,,,0.0,,,,d
2015-02-05,IH,current,IH1502,2015-02-20,2348.921,,,0.0,,,,p
2015-02-05,IH,next,IH1503,2015-03-20,2348.921,,,0.0,,,,y
2015-02-05,IH,next,IH1503,2015-03-20,2348.921,,,0.0,,,,d
2015-02-05,IH,next,IH1503,2015-03-20,2348.921,,,0.0,,,,p
2015-02-05,IH,q1,IH1503,2015-03-20,2348.921,,,0.0,,,,y
