date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio
2015-06-03,IC,q1,IC1509,2015-09-18,10979.99,11248.4,268.40999999999985,18.847577353604645,287.2575773536045,8.924391946705097,0.9988035615333812
2015-06-03,IC,q2,IC1512,2015-12-18,10979.99,11115.2,135.21000000000095,19.768837290360054,154.978837290361,2.6019450943632427,0.9522576927797333
2015-06-04,IC,current,IC1506,2015-06-19,10965.41,10869.2,-96.20999999999913,7.211419261484593,-88.99858073851453,-19.749668560535845,1.0
2015-06-04,IC,next,IC1507,2015-07-17,10965.41,10918.2,-47.20999999999913,13.720867703294417,-33.48913229670471,-2.5924084553784312,1.0
2015-06-04,IC,q1,IC1509,2015-09-18,10965.41,10895.4,-70.01000000000022,18.124591834997624,-51.885408165002595,-1.6293236521149403,0.998757487984945
2015-06-04,IC,q2,IC1512,2015-12-18,10965.41,10697.0,-268.40999999999985,19.04462845826387,-249.36537154173598,-4.213450615070649,0.9505080055273958
2015-06-05,IC,current,IC1506,2015-06-19,11144.52,10949.0,-195.52000000000044,7.085622085011008,-188.43437791498943,-44.082234355649454,1.0
2015-06-05,IC,next,IC1507,2015-07-17,11144.52,10944.6,-199.92000000000007,13.701396447184276,-186.2186035528158,-14.521292441482187,1.0
2015-06-05,IC,q1,IC1509,2015-09-18,11144.52,10900.4,-244.1200000000008,18.177051407669023,-225.9429485923318,-7.0475958234096945,0.9987408371849317
2015-06-05,IC,q2,IC1512,2015-12-18,11144.52,10691.8,-452.72000000000116,19.11211599246094,-433.60788400754024,-7.245570645554221,0.9498772165054923
2015-06-08,IC,current,IC1506,2015-06-19,11030.92,10602.6,-428.3199999999997,6.4935729272654035,-421.8264270727343,-126.88848987585311,1.0
2015-06-08,IC,next,IC1507,2015-07-17,11030.92,10529.8,-501.1200000000008,13.041910381654139,-488.07808961834667,-41.41005760095528,1.0
2015-06-08,IC,q1,IC1509,2015-09-18,11030.92,10451.0,-579.9200000000001,17.471943421812927,-562.4480565781871,-18.24581966951633,0.9987033747410139
2015-06-08,IC,q2,IC1512,2015-12-18,11030.92,10195.0,-835.9200000000001,18.397476565427265,-817.5225234345728,-14.015982519415141,0.9484609911904722
2015-06-09,IC,current,IC1506,2015-06-19,11013.74,10700.4,-313.34000000000015,5.8456353922218005,-307.4943646077783,-101.9049324587643,1.0
2015-06-09,IC,next,IC1507,2015-07-17,11013.74,10603.0,-410.7399999999998,12.383774201577628,-398.35622579842214,-34.74129931684951,1.0
2015-06-09,IC,q1,IC1509,2015-09-18,11013.74,10478.0,-535.7399999999998,16.806907729489936,-518.9330922705099,-17.027388190986006,0.9986541676555032
2015-06-09,IC,q2,IC1512,2015-12-18,11013.74,10230.0,-783.7399999999998,17.730999410433228,-766.0090005895665,-13.221803194577475,0.9466070163862533
2015-06-10,IC,current,IC1506,2015-06-19,11208.06,10987.8,-220.26000000000022,4.147086076627803,-216.11291392337242,-78.19889692678595,1.0
2015-06-10,IC,next,IC1507,2015-07-17,11208.06,10853.2,-354.85999999999876,10.800579990919287,-344.0594200090795,-30.28266875688881,1.0
2015-06-10,IC,q1,IC1509,2015-09-18,11208.06,10775.0,-433.0599999999995,15.301752705079311,-417.7582472949202,-13.604652389677241,0.998495704260072
2015-06-10,IC,q2,IC1512,2015-12-18,11208.06,10543.8,-664.2600000000002,16.24214852026228,-648.0178514797379,-11.048823091722912,0.9406843143080005
2015-06-11,IC,current,IC1506,2015-06-19,11366.29,11258.8,-107.4900000000016,3.276000709835576,-104.21399929016603,-41.83215207085007,1.0
2015-06-11,IC,next,IC1507,2015-07-17,11366.29,11133.8,-232.4900000000016,10.02342545087659,-222.466574549125,-19.844328103939763,1.0
2015-06-11,IC,q1,IC1509,2015-09-18,11366.29,11044.8,-321.4900000000016,14.58814355634979,-306.9018564436518,-9.954935554732183,0.9983998427577827
2015-06-11,IC,q2,IC1512,2015-12-18,11366.29,10811.8,-554.4900000000016,15.541815427320861,-538.9481845726807,-9.108933770456714,0.9371363532721035
2015-06-12,IC,current,IC1506,2015-06-19,11545.89,11427.8,-118.09000000000015,2.716012295323506,-115.37398770467664,-52.10450956042981,1.0
2015-06-12,IC,next,IC1507,2015-07-17,11545.89,11400.0,-145.88999999999942,9.570053837756266,-136.31994616224316,-12.312799582292614,1.0
2015-06-12,IC,q1,IC1509,2015-09-18,11545.89,11375.6,-170.28999999999905,14.206899556702547,-156.0831004432965,-5.034951094427189,0.9983309395625807
2015-06-12,IC,q2,IC1512,2015-12-18,11545.89,11168.4,-377.4899999999998,15.175640501929722,-362.3143594980701,-6.060231177377326,0.9346022252510885
2015-06-15,IC,current,IC1506,2015-06-19,11332.89,11228.6,-104.28999999999905,2.3943654475904266,-101.89563455240862,-82.0441798420993,1.0
2015-06-15,IC,next,IC1507,2015-07-17,11332.89,11222.6,-110.28999999999905,9.121962787927185,-101.16803721207187,-10.182291758326382,1.0
2015-06-15,IC,q1,IC1509,2015-09-18,11332.89,11177.8,-155.09000000000015,13.673267406262292,-141.41673259373786,-4.794346125277779,0.998297793190737
2015-06-15,IC,q2,IC1512,2015-12-18,11332.89,10969.2,-363.6899999999987,14.624136899281506,-349.0658631007172,-6.044308546897038,0.9333879169340321
2015-06-16,IC,current,IC1506,2015-06-19,10879.84,10839.0,-40.840000000000146,2.110303718539492,-38.729696281460654,-43.31049948875823,1.0
2015-06-16,IC,next,IC1507,2015-07-17,10879.84,10714.2,-165.63999999999942,8.56895483465281,-157.07104516534662,-16.998272829602662,1.0
2015-06-16,IC,q1,IC1509,2015-09-18,10879.84,10663.2,-216.63999999999942,12.938313933589363,-203.70168606641005,-7.270045450277241,0.9982730141412084
2015-06-16,IC,q2,IC1512,2015-12-18,10879.84,10448.8,-431.0400000000009,13.851170931665772,-417.1888290683351,-7.565389604792594,0.9324821498564919
2015-06-17,IC,current,IC1506,2015-06-19,11100.55,11033.4,-67.14999999999964,1.4030870377057514,-65.74691296229389,-108.09204603031955,1.0
2015-06-17,IC,next,IC1507,2015-07-17,11100.55,10988.8,-111.75,7.9927592798500955,-103.75724072014991,-11.37222716077273,1.0
2015-06-17,IC,q1,IC1509,2015-09-18,11100.55,10903.0,-197.54999999999927,12.450755826279098,-185.09924417372017,-6.544403435149743,0.9981689814736374
2015-06-17,IC,q2,IC1512,2015-12-18,11100.55,10685.0,-415.5499999999993,13.38213117279128,-402.167868827208,-7.186838965966381,0.928697985486994
2015-06-18,IC,current,IC1506,2015-06-19,10731.38,10672.6,-58.779999999998836,0.6576174195681553,-58.12238258043068,-197.6881784249295,1.0
2015-06-18,IC,next,IC1507,2015-07-17,10731.38,10585.0,-146.3799999999992,7.028137520455315,-139.35186247954388,-16.343763547534078,1.0
2015-06-18,IC,q1,IC1509,2015-09-18,10731.38,10495.4,-235.97999999999956,11.337874873867289,-224.64212512613227,-8.305019613652982,0.9980561270731173
2015-06-18,IC,q2,IC1512,2015-12-18,10731.38,10265.8,-465.5799999999999,12.238275553658278,-453.34172444634163,-8.42581449645727,0.9246266302991561
2015-06-19,IC,current,IC1506,2015-06-19,9987.407,10210.0,222.59300000000076,0.0,222.59300000000076,,
2015-06-19,IC,next,IC1507,2015-07-17,9987.407,9990.0,2.5930000000007567,5.928871873816893,8.521871873817648,1.1122875730062016,1.0
2015-06-19,IC,q1,IC1509,2015-09-18,9987.407,9915.6,-71.80699999999888,9.939828620444839,-61.86717137955404,-2.484614320257151,0.9979364366346035
2015-06-19,IC,q2,IC1512,2015-12-18,9987.407,9650.0,-337.40699999999924,10.777807338200551,-326.6291926617987,-6.558789996415923,0.9203464900590332
2015-06-23,IC,current,IC1507,2015-07-17,10046.88,9862.6,-184.27999999999884,5.912976548898518,-178.36702345110032,-27.00007513097417,1.0
2015-06-23,IC,next,IC1508,2015-08-21,10046.88,9835.0,-211.8799999999992,9.808633882085093,-202.0713661179141,-12.442693843303045,1.0
2015-06-23,IC,q1,IC1509,2015-09-18,10046.88,9782.2,-264.6799999999985,9.947817736261904,-254.73218226373658,-10.637172764684202,0.9979258156509874
2015-06-23,IC,q2,IC1512,2015-12-18,10046.88,9502.0,-544.8799999999992,10.790786448746086,-534.0892135512531,-10.90072677189378,0.9199685468300672
2015-06-24,IC,current,IC1507,2015-07-17,10267.63,10058.0,-209.6299999999992,5.777583074077903,-203.8524169259213,-31.507263361932118,1.0
2015-06-24,IC,next,IC1508,2015-08-21,10267.63,9973.8,-293.8299999999999,9.758835771825511,-284.07116422817444,-17.410923681122746,1.0
2015-06-24,IC,q1,IC1509,2015-09-18,10267.63,9909.4,-358.22999999999956,9.901077772990194,-348.32892222700934,-14.398383573544304,0.9978702349508412
2015-06-24,IC,q2,IC1512,2015-12-18,10267.63,9655.0,-612.6299999999992,10.762568190051406,-601.8674318099478,-12.08788254248887,0.9179956520724338
2015-06-25,IC,current,IC1507,2015-07-17,9906.104,9381.6,-524.503999999999,5.332583928145782,-519.1714160718532,-86.95169934261396,1.0
2015-06-25,IC,next,IC1508,2015-08-21,9906.104,9259.4,-646.7039999999997,9.173655652990597,-637.5303443470091,-41.21126885400673,1.0
2015-06-25,IC,q1,IC1509,2015-09-18,9906.104,9188.0,-718.1039999999994,9.310889275229174,-708.7931107247701,-30.72490461312495,0.9978149786821349
2015-06-25,IC,q2,IC1512,2015-12-18,9906.104,8939.0,-967.1039999999994,10.142046384163928,-956.9619536158355,-20.034199085608087,0.9160424269189924
2015-06-26,IC,current,IC1507,2015-07-17,9078.065,8629.0,-449.0650000000005,4.204529734445096,-444.8604702655554,-85.17342241825435,1.0
2015-06-26,IC,next,IC1508,2015-08-21,9078.065,8519.4,-558.6650000000009,7.72453101727065,-550.9404689827302,-39.556351172283435,1.0
2015-06-26,IC,q1,IC1509,2015-09-18,9078.065,8448.6,-629.4650000000001,7.850293450500427,-621.6147065494997,-29.753740510330513,0.9976250670440263
2015-06-26,IC,q2,IC1512,2015-12-18,9078.065,8219.6,-858.4650000000001,8.61197516312143,-849.8530248368787,-19.525643346459574,0.9093906312465687
2015-06-29,IC,current,IC1507,2015-07-17,8484.643,7768.4,-716.2430000000004,3.847025522624485,-712.395974477376,-170.25828028634416,1.0
2015-06-29,IC,next,IC1508,2015-08-21,8484.643,7667.6,-817.0429999999997,7.136928629103328,-809.9060713708964,-65.73824048717711,1.0
2015-06-29,IC,q1,IC1509,2015-09-18,8484.643,7603.8,-880.8429999999998,7.254470125971437,-873.5885298740284,-46.396070008160315,0.9975980064635273
2015-06-29,IC,q2,IC1512,2015-12-18,8484.643,7397.8,-1086.8429999999998,7.966361637126933,-1078.8766383628729,-26.983770409945812,0.9084504652525865
